372,"['[신년사] 황영호 충북도의회 의장 ""민생 보듬겠다""', '미래인재 양성을 위한 인공지능(AI) 영재고 설립, 충북의 미래산업 발굴을 위한 신성장동력산업 육성 등 충북... 계묘년 새해에는 도민 여러분 모두 건강하시고 뜻하시는바 모두 이루시는 한 해 되시기를 바랍니다.']"
373,"['김광수 은행연합회장 ""리스크 관리 최우선…경제 방어망 역할 해야"" [신년사]', '고도화하고 인공지능(AI) 기반 초개인화 서비스를 도입하는 등 차별화된 경쟁력을 갖추는 한편 조직의 결합(M... 2023년 계묘년(癸卯年) 토끼의 해가 밝았습니다. 토끼는 예로부터 탈토지세(脫兎之勢)의 민첩함을 연상시킬...']"
374,"['[신년사] SKT 유영상 ""AI 컴퍼니 도약·전환 원년""', '포쓰저널 이현민 기자 유영상 SK텔레콤 대표 / 사진=SK텔레콤 유영상 SK텔레콤 대표가 2023년을 \'AI(인공지능)... 유 대표는 \xa0""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약해 내년부터는 크게 수확할...']"
375,"['[신년사]이재근 국민은행장 ""금융플랫폼 압도적 격차 벌려야""', '아울러 ""인공지능, 클라우드 분야의 첨단 디지털 기술을 활용한 데이터 분석 역량 고도화도 박차를 가해... 올해는 계묘년(癸卯年), \'토끼의 해\'입니다. 예로부터 토끼는 가장 영리하고 빠른 동물의 대명사로 다산(多産)과...']"
376,"['[신년사] 윤건영 충북도교육감, 도민 안녕 기원·교육정책 방향 제시', '계묘년(癸卯年) 새해 새날이 밝았습니다. 올 한해 여러분 가정 가정마다 건강과... 소프트웨어와 인공지능에 대한 학교교육 과정 중심의 정보 교육을 실시 하겠습니다....']"
377,"['[신년사] 한화진 “기후변화 대응 탄소중립 목표 책임 있게 이행""', '한 장관은 이날 계묘년(癸卯年) 신년사를 통해 ""올해 마련할 국가 온실가스 감축목표 이행계획은 과학기술에... 이어 ""4대강 보 논쟁도 지역과 주민의 관점에서 결론지어야 한다""면서 ""홍수 대응을 위해 인공지능 홍수예보...']"
378,"['[신년사]임태희 경기도교육감 ""새로운 경기교육 본격 추진하겠다""', '희망찬 2023 계묘년(癸卯年) 아침이 밝았습니다. 새해 복 많이 받으시고 건강과 행복이 가득하시길... 1인 1기기 스마트 단말기 보급을 앞당겨 학생의 디지털 활용 역량을 높이고 인공지능 기반의 교수학습 플랫폼 구축으로...']"
379,"['고대의료원, 2023년 신년 하례식 가져...""메래의학 향해 정진""', '이어 ""계묘년 새해는 첨단 스마트 인프라 구축 및 인공지능(AI)·빅데이터 기반 차세대 헬스케어 실현, 혁신 융복합 연구 가속화 등 2028 KU Medicine 100주년을 향한 본격적인 비상의 한 해가 될 것""이라며 ""한층 원숙해진 5 CAMPUS...']"
380,"['[신년사] 구현모 KT 대표, ""지속적 성장과 발전으로 대한민국 발전에 기여할 ...', '국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고 전했다.... 직원 대표가 마지막으로 완성해내며 임직원 모두가 힘차게 뛰는 토끼처럼 계묘년 시작을 활기차게 맞이했다.']"
381,"['[신년사 전문] 尹 대통령 “미래세대 운명 달린 노동·교육·연금 개혁 미룰 ...', '새해 맞아 3대 개혁 의지 강조 윤석열 대통령은 1일 계묘년(癸卯年) 새해를 맞아 “기득권 유지와 지대 추구에... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함이...']"
382,"['아주대병원, 스마트 의료지도 시범사업 우수기관 선정 外', '있었다""면서 ""계묘년(癸卯年) 새해는 첨단 스마트 인프라 구축 및 인공지능·빅데이터 기반 차세대 헬스케어 실현, 혁신 융복합 연구 가속화 등 2028 KU Medicine 100주년을 향한 본격적인 비상의 한 해가 될 것""이라고 말했다....']"
383,"['정창선 광주상공회의소 회장 ""경제활력의 새로운 바람 일으키자""', '2023년 계묘년 새해가 밝았습니다. 시도민과 회원사 임직원 여러분의 가정마다 건강과 행복이 넘쳐나고... 특히 국비 3조원 이상을 확보하여 미래 먹거리 산업인 인공지능 및 모빌리티 선도도시 구축과 반도체 산업 육성을...']"
384,"[""[2023 다시 뛰는 IT] 닻 올린 SKT 'AI 컴퍼니'…신사업 성과로 이어질까"", 'SK텔레콤이 인공지능(AI) 기업 도약을 위해 신사업 위주 조직 개편에 나선\xa0가운데\xa0유무선통신,\xa0미디어... 유 CEO는 ""AI\xa0컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약(Big Leap)하여 내년부터는...']"
385,"[""KT그룹 신년식 개최...구현모 대표, '안정'과 '안전' 강조"", '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
386,"['오영훈 지사, ""대전환 원년 새롭게 도약하는 제주 만들 것""', '제주도정이 계묘년 새해를 \'대전환 도약\'의 원년으로 삼고, 발상의 전환과 혁신적 관점으로 도민들의 삶을... 데이터와 인공지능 기술을 결합해 문제 분석 후 해법을 찾는 지능형 플랫폼도 전국 최초로 선보이겠다""는...']"
387,"['밝아온 2023년, 올해 바뀌거나 시작하는 IT 제도는?', '2023년 계묘년(癸卯年)이 밝았다. 계묘는 육십갑자 중 40번째로 흑색을 뜻하는 계(癸)와 토끼를 뜻하는 묘(卯)... 헬스케어, 인공지능 기반 추천 서비스 등에 사용되고 있다. 개인정보보호위원회는 올해 상반기 중 ‘대한민국...']"
388,"['[2023 신년사] 이재근 KB국민은행장, ""소통하며 미래지향적 기업문화 구축할 ...', ""올해는 계묘년, '토끼의 해'입니다. 예로부터 토끼는 가장 영리하고 빠른 동물의 대명사로 다산과 번영을... 그리고 하루가 다르게 발전하고 있는 인공지능, 클라우드 분야의 첨단 디지털 기술을 활용한 데이터 분석 역량...""]"
389,"['[토마토레터 제83호] 2023년에 달라지는 제도 총정리', ""2023년은 계묘년(癸卯年)인데요. 육십갑자(六十甲子)의 40번째로 계(癸)는 흑색, 묘(卯)는 토끼를 의미하여... 확대\xa0: 인공지능(AI), 클라우드 등 디지털 분야 직업훈련 사업인 'K-디지털 트레이닝' 대상에 발광다이오드(LED)...""]"
390,"[""2023년 제약업계 '새로운 시대, 경쟁력 강화' 집중"", '2023년을 맞아 제약업계가 일제히 시무식을 개최하고 본격적인 계묘년 목표를 제시하면서 경쟁력 강화를... 디지털치료제와 맞춤의약품 등의 신사업 영역을 개척하는 것에 이어 인공지능 플랫폼으로 신약후보물질의 발굴을...']"
391,"[""2023년 제약업계 '새로운 시대, 경쟁력 강화' 집중"", '2023년을 맞아 제약업계가 일제히 시무식을 개최하고 본격적인 계묘년 목표를 제시하면서 경쟁력 강화를... 디지털치료제와 맞춤의약품 등의 신사업 영역을 개척하는 것에 이어 인공지능 플랫폼으로 신약후보물질의 발굴을...']"
392,"[""[2023 전망] '유통1번가' 경쟁 불붙었다...'쩐의 전쟁' 시작"", ""2023년 계묘년(癸卯年)은 '유통 1번가' 타이틀 선점을 위한 대형 유통그룹 간 치열한 투자 경쟁이 불을 뿜을... 또 신세계 대형 물류센터에 KT의 인공지능(AI) 기술을 적용해 스마트 물류센터를 구축해 나간다는 것이다....""]"
393,"[""[신년사] 윤건영 충북도교육감...'충북교육 본격적 혁신 추진'"", ""존경하는 충북도민 여러분 그리고 사랑하는 충북교육가족 여러분 계묘년(癸卯年) 새해 새날이 밝았습니다. 올... 소프트웨어와 인공지능에 대한 학교교육과정 중심의 정보교육을 실시하겠습니다. 넷째, '지역사회와...""]"
394,"['[신년 인터뷰]문인 광주 북구청장 ""민생위기 극복·사회보호망 강화""', '"" 문인 광주 북구청장은 2023년 계묘년(癸卯年) 새해 화두로 \'민생경제 위기 극복\'과 \'사회 보호망 강화\'를... 4차 산업에 대비하고자 ▲인공지능 산업 융합 집적단지 조기 완공 ▲창업 벤처기업 펀드 조성 ▲인공지능 교육...']"
395,"['유영상 SKT 대표 신년사, “‘AI 컴퍼니’ ViSION 실천과 성과를 가시화하는 ...', '사업적으로는 차세대 인터넷 후보로 거론되는 대화형 AI(인공지능), 메타버스, Web3 등이 부침을... 유 대표는 구성원에게 보낸 메일에서 “AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약해...']"
396,"[""증권사, 조직·MTS 강화…'퇴직연금' 시장서 활로 모색"", '계묘년 증권사들은 어려운 경영 환경을 예상해 연말연시 조직을 개편하고, 디지털 서비스를 강화하면서... 다양한 이용자 니즈 충족을 위해 인공지능(AI)이 운용하는 ‘퇴직연금 로보어드바이저 서비스’도 나왔다....']"
397,"['권오갑 HD현대 회장 “불확실 경영환경 ‘기술·환경·조화’ 정신으로 대응”', '회장은 계묘년(癸卯年) 새해에도 예측 불가능한 대내외 경영환경이 지속될 것으로 전망하고 이에 대응하기 위한 3대 키워드로 ‘기술·환경·조화’를 제시했다. 이에 맞춰 한국조선해양에 인공지능(AI) 업무를 총괄하는...']"
398,"['<신년사> 김학동 예천군수', '번창과 풍요를 상징하는 ‘검은 토끼’의 해 계묘년(癸卯年) 새해가 밝았습니다.... 추진하고 인공지능 스마트 관제시스템 운영, 스마트모빌리티 안전솔루션 사업을...']"
399,"[""[신년사] 尹대통령 '3대개혁'에 초점…균형발전위한 '고등교육권한 지방이양'..."", '연합뉴스윤석열 대통령이 계묘년(癸卯年) 새해 첫날인 1일 서울 동작구 국립서울현충원을 찾아 현충탑에... 우주항공, 인공지능, 첨단바이오 등 미래 전략기술에 대한 투자 역시 선제적이고 과감하게 할 것이라고 밝혔다.윤...']"
400,"['[신년사]임택 동구청장', ""2023년 계묘년(癸卯年) 새해가 밝았습니다. 지난 3년간 미증유의 현실과 마주쳐 모든 인류가 고군분투한 끝에... 있어 '인공지능(AI) 신산업 육성'으로 새로운 먹거리를 마련하는 데 총력을 기울여왔습니다. 그동안 꾸준히...""]"
401,"['유영상 SKT 대표 ""AI 컴퍼니 가는 도약과 전환의 해 만들겠다""', '유영상 SK텔레콤 대표가 신년사를 통해 올해에도 인공지능(AI)을 통한 도약을 거듭 강조했다. 유영상 대표는... 유 대표는 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약해 내년부터는 크게 수확할...']"
402,"['“경북교육이 세계교육 표준되는 한 해로”', '이날 행사는 인사이동에 따른 직원 소개, 교육감 신년사, 계묘년 맞이 새해 다짐 손글씨 쓰기 순으로... 첫째 △경북형 교육과정 개발 △인공지능(AI)·빅데이터 활용 학생 맞춤형 교육 등 삶과 연계한 학습으로 학생이...']"
403,"['[신년사] 오세훈 서울시장 ""안전에 모든 노력…동행·매력 특별시 서울 도약""', ""다음은 신년사 전문사랑하는 서울시민 여러분, 그리고 서울시 가족 여러분!2023년 계묘년(癸卯年) 새해가... 양재 AI혁신지구 내에 인공지능 연구와 기업 지원 앵커시설인 'AI 지원센터'를 설립하고, '청년 취업사관학교'도...""]"
404,"['[2023년 신년사] 신상진 성남시장', '계묘년(癸卯年) 새해가 밝았습니다. 저는 올해를 시작하며 해현경장(解弦更張)의 의미를 새겨봅니다.... 반도체 수요가 사물인터넷(loT)·인공지능(AI)이 접목된 자동차·로봇·에너지·바이오 등 전 산업 분야로 확산하고...']"
405,"['[영상] \'불황 앞둔\' 지역 경제계 ""고난 기회로 삼고 극복하자""', '양광삼기자 ygs02@mdilbo.co 지역 경제계가 계묘년 새해를 맞이해 신년 인사회를 갖고 새로운 길을 열어갈 것을... 또한 미래 먹거리 산업인 인공지능 및 모빌리티 선도도시 구축과 반도체 산업육성을 위한 인재 양성 등에서...']"
406,"['KT그룹 노사 함께 신년식, 구현모 대표 ""안정운용·사회적책임"" 강조', '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
407,"['[2023 신년사] 최정우 포스코 회장 “위기에 숨은 기회의 씨앗 찾아내야”', '회장은 계묘년 새해를 맞아 “위기라는 망 속에는 기회의 씨앗이 숨겨져 있다”면서 “포스코그룹은 더... AI(인공지능), 로보틱스 등 그룹사업과 연계 가능한 고성장 분야로 신사업 검토 범위를 확대하고, 이차전지소재...']"
408,"['KT그룹 2023년 신년식 개최···""다시 한번 도약하는 DIGICO KT""', '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 마지막으로 완성해내며 임직원 모두가 힘차게 뛰는 토끼처럼 계묘년 시작을 맞이하는 퍼포먼스를 연출했다.']"
409,"[""올 신년사에 어린 CEO '불굴의 정신'"", ""글로벌 경기 침체 여파로 계묘년 새해 한국 경제에도 '빨간 불'이 켜졌다/이코노텔링그래픽팀. 글로벌 경기... ◇박정호 SK하이닉스 부회장= 올해 모바일과 클라우드 양축의 고객을 더욱 견고히 하고 자동차와 인공지능(AI)...""]"
410,"['AI에 ‘고독사 해법’ 묻자 “지역사회가 나서라”…전문가 처방과 일맥상통', '대화형 인공지능의 출현에 환호했다. 일론 머스크 테슬라 최고경영자(CEO)가 미국 실리콘밸리의 기업가들과... 국제신문은 이런 궁금증을 해소하기 위해 2023년 계묘년 새해를 맞아 AI에 우리 사회가 더 나아질 수 있는...']"
411,"['[신년사] 구현모 KT 대표 ""2023년 다시 한 번 도약하는 DIGICO KT""', '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는\xa02023년이 되길 기대한다고... 직원 대표가 마지막으로 완성해내며 임직원 모두가 힘차게 뛰는 토끼처럼 계묘년 시작을 활기차게 맞이했다.']"
412,"['AI에 ‘고독사 해법’ 묻자 “지역사회가 나서라”…전문가 처방과 일맥상통', '대화형 인공지능의 출현에 환호했다. 일론 머스크 테슬라 최고경영자(CEO)가 미국 실리콘밸리의 기업가들과... 국제신문은 이런 궁금증을 해소하기 위해 2023년 계묘년 새해를 맞아 AI에 우리 사회가 더 나아질 수 있는...']"
413,"['[신년사] 유영상 SKT 대표 ""AI 컴퍼니로 가는 도약·전환의 해 만들자""', '(사진=SK텔레콤) ""올해를 인공지능(AI) 기업으로 가는 \'도약과 전환\'의 한 해로 만듭시다"" 유영상 SK텔레콤... 이어 ""AI 기업 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약하여 내년부터는 크게 수확 할 수 있는...']"
414,"['[산업 이모저모] 구자은 LS그룹 회장 \'비전 2030\' 선포...""CFE 시대 대전환은...', '또 인공지능건조코스는 기존 건조기(모델명: RH17VTS)의 표준코스 대비 건조 시간이 18% 감소했다. 또... 격려하고 계묘년 힘찬 출발을 다짐했다. 시무식은 금일 사내방송과 온라인을 통해 전 임직원에게 공유됐다....']"
415,"['[포토타임]이재명, 노 전 대통령 묘역 참배...""민주주의 지켜낼 것""', '■ 2023.01.01 오전 11:11 ‘1월1일11시11분11초 출발’…맨몸으로 새해 맞았다 2023년 계묘년(癸卯年) 1월 1일... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함이...']"
416,"['한화진 장관, ""경제 뒷받침하는 녹색 강국 만들어가자""', ""홍수 대응을 위해 인공지능 홍수예보 체계 도입, 댐-하천 디지털 트윈 구현, 대심도 빗물 터널 등 인프라... 2023년 계묘년은 환경부 최초의 법인 '공해방지법'이 제정된 지 60년이 되는 해입니다. 지난 세월 우리 선배들의...""]"
417,"['[2023 신년사] 구현모 KT 대표…""안전과 안정 수준 한단계 높여야""', '특히 ""국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다""고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
418,"['[2023 신년사] 박희조 대전 동구청장', '새로운\xa0희망으로\xa0가득한 2023년\xa0계묘년(癸卯年)\xa0새해를 맞아 박희조 대전 동구청장은 신년사를 통해... 여섯째,\xa0소외와\xa0격차\xa0없는\xa0촘촘한\xa0복지망을\xa0만들어\xa0AI\xa0스피커와\xa0같은\xa0맞춤형\xa0인공지능\xa0마을돌봄서비스를...']"
419,"['[더 리더] 강요식 서울디지털재단 이사장 “디지털 선도도시 서울 이끌어가는...', '서울디지털재단이 개발한 인공지능 하수관로 결함 탐지 기술이 국제기구 시티넷의 우수성을... 올해는 계묘년 토끼띠입니다. 그래서 다산 또는 여러 가지 풍요 또 영특함이 있는데 우리 시민 여러분께서도 풍요롭고...']"
420,"['[신년사] 윤동섭 연세대학교 의무부총장 겸 의료원장, ""내일이 더 기대되는 세...', '▲연세대학교 의무부총장 겸 의료원장 윤동섭 연세대학교 의료원 교직원 여러분, 계묘년(癸卯年) 새해가... 의료원 최초로 책임경영제를 도입한 강남세브란스병원은 인공지능으로 진료 편의를 높인 도심형...']"
421,"['[신년사] 구현모 KT 대표 ""안전·안정 수준 한 단계 높여야""', '수준인 인공지능 분야에서는 세계적 수준\xa0역량에 도전하는\xa02023년이 되길 기대한다""고 덧붙였다. 그러면서... 직원 대표가 마지막으로 완성해내며 임직원 모두가 힘차게 뛰는 토끼처럼 계묘년 시작을 활기차게 맞이했다.']"
422,"['[신년사] 연임 앞둔 구현모 KT 대표 “DIGICO 전략 확장, 3차원적 성장 만든다...', '특히 “국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다”고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편, 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
423,"['""AI 컴퍼니로 가는 도약과 전환의 해로 만듭시다""', '사업적으로는 Next 인터넷 후보로 거론되는 대화형 인공지능(AI), 메타버스, Web3 등이 부침을 거듭하면서도... 유대표는 구성원에게 보낸 메일에서 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게...']"
424,"['[신년사] 윤동섭 연세대학교 의무부총장 겸 의료원장, ""내일이 더 기대되는 세...', '▲연세대학교 의무부총장 겸 의료원장 윤동섭 연세대학교 의료원 교직원 여러분, 계묘년(癸卯年) 새해가... 의료원 최초로 책임경영제를 도입한 강남세브란스병원은 인공지능으로 진료 편의를 높인 도심형...']"
425,"['임종식 교육감, ""경북교육이 세계교육 표준으로 도약하는 한 해 될 것""', '계묘년 새해 다짐식... 임종식 교육감.(사진=경북교육청) 첫째 △경북형 교육과정 개발 △인공지능(AI)·빅데이터 활용 학생 맞춤형 교육 등 삶과 연계한 학습으로 학생이 주인공이 되는 교육 실현에 나서겠다. 둘째...']"
426,"['[신년사] 김지철 충남교육감 ""특별한 미래교육 실천""', '이어 ""인공지능교육이 강한 충남교육을 만들겠다""며 ""충남형 인공지능교육 특화도시와 더불어 15개 모든 시... 2023년, 계묘년 새해가 밝았습니다. 계묘년 한 걸음 더 도약하시는 한 해를 기원합니다. 2022년 한 해...']"
427,"['[신년사] 윤대통령 ""새로운 도약 반드시 이뤄내겠다""[전문]', '윤석열 대통령과 국무위원들이 계묘년(癸卯年) 새해 첫날인 1일 서울 동작구 국립서울현충원을 찾아 참배를... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함도...']"
428,"['尹 ""3대개혁 속도 내야…수출 전략 직접 챙기겠다""', '생방송으로 계묘년(癸卯年) 신년사를 발표했다. 윤대통령은\xa01일 취임 첫 신년사에서 노동·교육·연금... 또 ""우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 소홀함 없도록 챙기겠다...']"
429,"['유영상 SK텔레콤 대표 “AI 컴퍼니로 가는 도약과 전환의 해로 만들자”', '사업적으로는 넥스트 인터넷 후보로 거론되는 대화형 인공지능(AI), 메타버스, 웹(Web)3 등이 부침을... 유 대표는 구성원에게 보낸 메일에서 “AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약(Big...']"
430,"[""이마트24, 올해 키워드로 'RABBIT' 선정"", '스마트코엑스점에는 인공지능(AI), 컴퓨터비전, 센서퓨전, 음성인식, 클라우드POS 등 신세계아이앤씨의... 해였다”며 “계묘년 토끼해를 맞아 RABBIT을 키워드로, 보다 발 빠르게 움직여 고객들에게 차별화된 가치를...']"
431,"[""이마트24, 올해 키워드로 'RABBIT' 선정"", '스마트코엑스점에는 인공지능(AI), 컴퓨터비전, 센서퓨전, 음성인식, 클라우드POS 등 신세계아이앤씨의... 해였다”며 “계묘년 토끼해를 맞아 RABBIT을 키워드로, 보다 발 빠르게 움직여 고객들에게 차별화된 가치를...']"
432,"['(신년사)조현준 효성 회장 “고객 몰입 경영으로 나가야 생존”', '2023년 효성그룹 신년사 효성 가족 여러분, 2023년 계묘년 새해가 밝았습니다. 여러분 가정에 행복과 건강이... 반면에 고객은 인공지능, 빅데이터 등 기술의 급격한 변화를 빠르게 받아들이면서 시장에 대해 우리보다 더...']"
433,"['[2023년 신년사] 신상진 성남시장', '계묘년(癸卯年) 새해가 밝았습니다. 저는 올해를 시작하며 해현경장(解弦更張)의 의미를 새겨봅니다.... 반도체 수요가 사물인터넷(loT)·인공지능(AI)이 접목된 자동차·로봇·에너지·바이오 등 전 산업 분야로 확산하고...']"
434,"['[신년사] 김헌영 강원대총장 ""새로운 강원대 100년 도약 원년""', '밝고 희망찬 계묘년(癸卯年) 새해가 밝았습니다. 새로운 마음과 새로운 각오로 2023년 새해를 시작하며... 0 구축을 통해, 학생 개개인의 학습이력을 데이터화하고 인공지능(AI)·빅데이터 기반 진로지도와 취업설계 지원...']"
435,"['[카드뉴스] 원주시 주요뉴스 (1월 3일)', '◈ 2023년 시무식 개최 원주시는 계묘년(癸卯年) 새해를 맞아 2일 오전 10시 백운아트홀에서 2023년 시무식을... 스마트 인공지능 쓰레기통 등을 구축해 도시재생기능 강화형 서비스를 제공할 계획이다. ◈ 자동차세 연납...']"
436,"['[신년사]박희조 대전 동구청장 “동구 르네상스 시대의 원년”', '새로운 희망으로 가득한 2023년 계묘년(癸卯年) 새해가 밝았습니다. 지난해가 민선 8기를 이끌어 나가는 데... AI 스피커와 같은 맞춤형 인공지능 마을돌봄서비스를 제공해 안전사고를 예방하고 홀로 계신 어르신들의...']"
437,"['[신년사] 정지원 손해보험협회장 ""미래, 소비자, 내실에 중점""', '지혜와 풍요를 상징하는 검은 토끼의 해인 계묘년(癸卯年) 새해가 밝았습니다. 올 한해 어려운 일이 있더라도... 금융산업 안에서도 인공지능과 빅데이터 등 새로운 기술을 바탕으로 미래 금융시장을 선도하기 위한 경쟁이...']"
438,"['[신년사] 생·손보협회·여신협회·저축銀중앙회', '생명보험협회와 손해보험협회, 여신금융협회, 저축은행중앙회 등 2금융권 주요 협회장들은\xa030일 계묘년을... 기존 보험상품 및 서비스에 \xa0인공지능이나 빅데이터 기술을 더해 새로운 비즈니스 모델을 구현해 나갈 수...']"
439,"['[2023 신년사] 식약처 오유경 ""안전·규제혁신·사회적약자 배려 중점""', '계묘년(癸卯年) 새해 아침이 밝았습니다. 올 한해도 사랑하는 가족과 함께 늘 건강하시고 뜻하시는 모든... 또한, 온라인 중심으로 경제구조가 재편되고, 인공지능･디지털 등 혁신기술이 산업 전반에 확산되고 있습니다....']"
440,"['증권가 CEO의 신년 2대 키워드...고객 중심 경영·디지털 전환', '국내 주요 증권사 최고경영자(CEO)들이 계묘년(癸卯年) 새해 신년 메시지로 ‘고객 중심’과 ‘ 디지털... 최 회장은 ""고객의 불편과 니즈를 공감하고 적극 반영하는 것도 중요하다""며 ""이를 위해 디지털 전환과 인공지능(AI)...']"
441,"['<신년사> 김학동 예천군수 “경북의 중심 도약하는 예천 건설 꿈 실현”', '번창과 풍요를 상징하는 ‘검은 토끼’의 해 계묘년(癸卯年) 새해가 밝았습니다. 새해에는 가정마다 더... 추진하고 인공지능 스마트 관제시스템 운영, 스마트모빌리티 안전솔루션 사업을 추진해 범죄와 사고로부터...']"
442,"['[2023년 신년사] 김지철 충남교육감 ""완전한 교육회복에 최선""', ""대한민국에서 '인공지능교육이 강한 충남교육'을 만들겠습니다. 충남교육청은 후생가외(後生可畏)의 마음으로 미래의 희망인 아이들을 더 존중하고 사랑하겠습니다. 2023년 계묘년, 충남교육을 사랑하는 모든...""]"
443,"['[신년사] 윤석열 대통령, ""노동 개혁 통해 우리 경제 성장을 견인 할 것""', '윤석열 대통령(사진=대통령실)©열린뉴스통신ONA 윤석열 대통령이 1일 오전\xa0 계묘년\xa0신년사를 통해\xa0노동... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함이 없도록...']"
444,"['[신년사] 윤건영 충북교육감 ""지속가능한 공감동행 교육 실현""', ""계묘년(癸卯年) 새해 새날이 밝았습니다. 올 한해 여러분 가정 가정마다 건강과 행복을 비추는 새 아침의... 소프트웨어와 인공지능에 대한 학교교육과정 중심의 정보교육을 실시하겠습니다. 넷째, '지역사회와 함께하는...""]"
445,"['[신년사] 권오갑 HD현대 회장 “2023년 키워드는 기술·환경·조화”', '한국조선해양에 인공지능(AI) 센터를 신설하고 AI 직군을 만들어 임원과 전문 인력을 확보해 나가고 있다”고... 2023년 계묘년(癸卯年) 새해가 밝았습니다.먼저, 여러분 가정에 건강과 행복이 가득한 한 해 되시기를...']"
446,"['[신년사] 장경호 코스닥협회장', '새로운 희망과 행복을 가득 채운 2023년 계묘년(癸卯年) 새해가 밝았습니다. 대한민국 발전을 위해 힘쓰고... 코스닥시장은 미래성장형 기술주 중심의 시장으로서 인공지능, 로봇, 바이오 등 다양한 미래 산업분야에서...']"
447,"['[신년사] 강기정 광주광역시장', '저물고 계묘년 새해가 밝았습니다. 민선 8기 광주시는 어려운 상황에서도 광주다운 모습으로 당당하게 맞서... 인공지능(AI) 2단계 사업과 AI 영재고 설립도 국비 확보로 동력이 마련됐습니다. 앞으로도 공직자들과 원팀이...']"
448,"['“민선 8기 출범 원년, 지속 가능한 미래도시로 도약”', '광주 동구는 민선 7기에 이어 민선 8기, 4년 6개월 동안 쌓아온 경험과 성과를 통대로 2023년 계묘년 새해에는... 진행해온 인공지능(AI) 기반 헬스케어 실증 지원 등 2단계 사업도 성공적으로 마무리될 수 있도록 적극...']"
449,"['조성명 강남구청장, 안전 현장에서 새해 첫 업무 시작', '조성명 강남구청장이 안전 현장에서 계묘년 새해 첫 업무를 시작했다. 조 구청장이 2일 강남구 CCTV 도시관제센터를 찾아 인공지능(AI) 분석 기능을 결합해 인파 밀집 위험도를 측정하는 기술에 대해 설명 듣고 있다.']"
450,"['김대중 전라남도교육감 ""미래교육과 전남형 교육자치 실현""', '2023년, 계묘년은 검은 토끼의 해입니다. 다산과 풍요를 상징하는 토끼는 큰 행운을 가져다준다고 합니다.... 초등학교 단계 진단평가를 실시한 후 인공지능(AI)을 활용해 수준에 맞는 학습을 제공할 것입니다. 문해력, 난독...']"
451,"['병장 월급 100만원에 모포·포단 대신 이불… 軍 새해 달라지는 것', ""2023년 계묘년(癸卯年) 토끼의 해가 밝았다. '확고한 대비태세를 유지하고 적 도발엔 압도적으로 대응한다... 해군사관학교는 작년에 개설한 인공지능(AI) 학과에 이어, 올해는 융합전공학과 추가 신설을 추진한다....""]"
452,"[""[기획]HD현대 '토끼띠' 정몽준·권오갑, 기술기업으로 '껑충' 질주"", '1951년생 토끼띠 동갑인 HD현대 총수인 정몽준 아산나눔재단 명예이사장과 권오갑 HD현대 회장이 계묘년... 등 인공지능(AI) 기술개발에 우리의 역량을 집중해나갈 것""이라고 말했다. 환경과 관련해선 ""글로벌 에너지...']"
